Date,BND,EFA,HYG,ITOT,IVV,IWD,IWF,IWM,MDY,QQQ,QQQE,SPY,TLT,VEU,VOO,VTI,XLE,XLF,XLK,XLV
04/01/2023,65.28645325,60.92169189,62.48486328,81.71187592,369.5725098,144.6772308,209.8656616,169.0699005,431.1810608,261.0335083,63.03491592,368.8952026,91.40657043,46.56562424,338.265625,184.3390808,38.1206398,33.22798538,60.46482468,129.2279205
05/01/2023,65.21455383,60.31337738,62.35924149,80.74242401,365.3735352,143.6302032,206.4723511,167.2594147,426.7482605,256.9472656,62.08665085,364.684845,91.78870392,46.16678619,334.5711975,182.1799927,38.81629562,32.98023224,59.29056168,127.905365
06/01/2023,65.93363953,61.85685349,63.24684525,82.58533478,373.7138062,146.6109009,211.3705444,171.0152893,437.6181641,264.0393372,63.74856186,373.0478821,93.47731781,47.29987717,342.1807251,186.2007141,39.55259323,33.71398544,61.02749252,129.0851593
09/01/2023,66.11342621,62.12015152,63.47297287,82.59493256,373.4550781,146.0166626,212.4721527,171.304184,437.5025024,265.7485657,63.89518356,372.8363342,93.9750061,47.54462814,341.9312134,186.2774811,39.41256332,33.59009552,61.73694611,126.925354
10/01/2023,65.85275269,62.30173492,63.39757919,83.26683807,376.1392517,147.0731049,214.0458374,173.8369293,441.7714539,267.9979858,64.57949829,375.4509583,92.41971588,47.725914,344.3686523,187.7456818,39.69263077,33.78068161,62.11857605,127.9910126
11/01/2023,66.20332336,62.77385712,63.81626892,84.33226776,380.827179,148.3653717,217.8326416,176.0037384,447.244873,272.6343689,65.37135315,380.1996155,93.92168427,48.01599121,348.7635498,190.2214508,39.81458664,34.09513855,63.19498062,128.7141113
12/01/2023,66.71568298,63.69993973,64.17635345,84.78340149,382.3130798,149.0633545,218.7670593,178.9602661,451.330719,274.1078186,65.6646347,381.5838928,95.77024841,48.55081558,350.0686035,191.1426849,40.57348251,34.16183853,63.66469193,128.3050079
13/01/2023,66.49097443,64.03587341,64.17635345,85.11933136,383.8181152,149.4878235,219.9670105,180.1351776,453.5375061,275.9938354,66.12409973,383.064209,94.87263489,48.86807251,351.4312439,191.9583282,40.63220596,34.41912842,63.84573364,128.8758392
17/01/2023,66.4010849,64.23561859,63.95862961,84.99456787,383.1087341,148.7615356,220.311264,179.9137115,452.564209,276.5537109,66.10453033,382.3625488,94.25940704,48.89527893,350.8938904,191.6992493,40.71803284,34.19042587,64.13439941,128.2764435
18/01/2023,67.01232147,64.00863647,64.03398895,83.68919373,377.0691833,146.1204071,217.4490204,177.0053101,446.6281738,272.9585876,65.18560028,376.3257446,96.54342651,48.66864777,345.1938782,188.6764832,39.97269058,33.55197906,63.30752182,126.4686508
19/01/2023,66.87748718,63.90875244,63.6572113,83.0268631,374.3849487,145.1488647,215.5212402,175.3103485,442.0412292,270.276947,64.22757721,373.5862122,95.9391098,48.75930405,342.7085571,187.1411285,40.46958542,33.1612854,62.56871033,126.7730942
20/01/2023,66.58087921,64.47167206,63.78277206,84.59142303,381.2585449,147.186264,220.7243652,178.1994934,449.2492981,277.673584,65.75260925,380.5457764,94.38383484,49.26692581,349.0130615,190.7300262,40.87161255,33.68538666,64.26160431,127.4106064
23/01/2023,66.41905212,64.73497772,63.77441406,85.69524384,385.7834167,148.6295166,224.2455292,180.4047852,455.0311279,283.8423157,67.25810242,385.1117554,93.93945313,49.47541809,353.2640686,193.1482086,40.9258194,34.07607651,65.72454834,127.8482742
24/01/2023,66.71568298,64.65325165,63.81626892,85.54168701,385.5245361,148.4691162,223.7341003,180.0196381,453.5471497,283.2627869,67.05279541,384.6983948,95.29032898,49.48448181,352.889801,192.8315735,40.76771927,34.09513855,65.6951828,127.0014496
25/01/2023,66.79658508,65.07997894,63.8079071,85.57047272,385.5916748,148.7709808,223.4881897,180.5203705,454.6938477,282.6341553,67.11146545,384.8426208,95.52139282,49.69296265,353.0145569,192.9275208,40.77223587,34.36195374,65.55818939,127.0395355
26/01/2023,66.67073059,65.13445282,63.96702194,86.49192047,389.828949,149.9217377,226.6847992,181.5893707,458.5291748,288.1448059,68.19658661,389.0721741,95.07704926,49.87425995,356.7857666,194.9138794,42.05963898,34.5430069,66.60523987,127.2773895
27/01/2023,66.59882355,65.00735474,63.77441406,86.84706116,390.7971497,149.799118,228.3864136,182.5716553,460.2829895,291.01297,68.69515228,389.966156,94.83708191,49.72922897,357.8029175,195.7007751,41.21040344,34.5430069,66.88412476,126.4115524
30/01/2023,66.4100647,64.58970642,63.42271423,85.6664505,385.8313904,148.3465118,224.5799866,180.0292511,455.1949463,285.1291809,67.34607697,385.0732727,94.49047089,49.19440842,353.3311462,193.0810547,40.26630783,34.37147522,65.6071167,125.269783
31/01/2023,66.71568298,64.96195221,63.91677475,87.02942657,391.4298706,150.4028015,228.2683868,184.4013977,466.1611633,289.4020691,68.30412292,390.7351685,95.2458725,49.40289307,358.3498535,196.1709595,40.62316895,34.83840561,66.52207184,126.8872833
01/02/2023,67.14458466,65.54302216,64.58825684,88.04688263,395.6097107,151.2989044,232.2617035,187.3001556,473.6293945,295.5904846,69.87804413,394.8877563,96.39084625,49.88332748,362.2745972,198.5603638,39.82363129,34.83840561,68.08774567,127.4867249
02/02/2023,67.18964386,65.45223236,64.95846558,89.40986633,401.3519897,152.3931122,237.8975983,190.9885559,479.0450134,306.1992798,71.44217682,400.6361389,96.51561737,49.7473526,367.4660339,201.525528,38.91566849,34.93370438,69.94701385,126.6208725
03/02/2023,66.5949707,64.84391785,64.27689362,88.49800873,397.2201843,151.1102753,234.6321259,189.7077332,475.9613953,300.7573547,69.98555756,396.3777466,95.07216644,49.16721725,363.5412903,199.4431763,38.82984543,34.86699677,69.36476898,126.2498169
06/02/2023,66.18047333,64.18113708,63.86458206,87.83571625,394.7756042,150.2047424,232.8518372,186.9630737,470.4783325,298.2132263,69.34035492,393.9553223,94.36824799,48.64145279,361.4398193,197.9462128,38.65367126,34.85747528,68.51831818,125.5457306
07/02/2023,66.09036255,64.72589111,64.09178925,88.96832275,399.8757019,151.6007385,236.6877747,188.3498383,474.0341492,304.3917542,70.51345062,399.1077576,93.61087036,49.01311111,366.1033936,200.4411926,39.90945435,35.25769043,70.23079681,126.3544693
08/02/2023,66.2075119,64.32640839,63.82252121,87.93170929,395.5137634,150.2613373,233.6780853,185.5955658,468.387207,298.9794006,69.37947083,394.7435608,94.05640411,48.78649521,362.0922852,198.3012695,39.55259323,35.04804993,69.38433075,125.9834213
09/02/2023,65.93718719,64.44444275,63.41022491,87.10622406,392.1584778,148.6295166,231.9371033,182.9087067,462.7402649,296.3370972,68.86135101,391.3215027,93.16536713,48.84088135,358.9927979,196.3724976,39.21379852,34.65735245,69.00268555,124.8797302
10/02/2023,65.65786743,64.1629715,62.92220306,87.26939392,393.0116577,149.6199036,231.0125885,183.2746429,463.8195496,294.3921509,68.58763123,392.2347717,92.12286377,48.60519409,359.8660278,196.7275238,40.74964905,34.77170944,68.68466949,126.0595322
13/02/2023,65.83808136,64.80760956,63.08206177,88.26763916,397.6324158,150.96875,234.3173981,185.4799957,469.3989868,299.1071167,69.6140976,396.8391113,92.89806366,49.04936981,364.0210876,199.068924,40.6457634,35.17192841,69.87361145,127.1061325
14/02/2023,65.61284637,64.92565155,63.09889221,88.31563568,397.4215698,150.5065765,235.3108215,185.3933258,469.6302795,301.3172607,70.19085693,396.6565552,92.68421173,49.09469223,363.8867188,199.1457214,40.65930939,34.98134613,70.17206573,126.3544693
15/02/2023,65.46867371,64.63509369,62.99793625,88.757164,398.6869507,150.8744202,236.9828644,187.2712402,472.7524719,303.6256714,71.01203918,397.9446106,91.8199234,48.85900497,365.1054077,200.0381622,39.96817017,35.01946259,70.49988556,125.7265167
16/02/2023,65.21635437,64.31732178,62.4930687,87.5669632,393.3184509,149.374649,232.7535248,185.4799957,469.3508301,297.9283447,69.85847473,392.4654236,90.51901245,48.65052032,360.0291443,197.3704681,39.57517624,34.66688156,69.27669525,124.4705887
17/02/2023,65.36054993,64.48075867,62.73705292,87.34618378,392.225647,149.2331848,231.4453125,185.9904175,468.7341309,295.8262634,69.30125427,391.4849548,91.22293091,48.57800293,359.0983582,196.7947235,38.16581345,34.6764183,68.41067505,125.5837784
21/02/2023,64.79289246,63.77256393,61.76942825,85.49367523,384.4508057,146.5259857,226.1438446,180.5011139,457.3920593,288.8225403,67.58068848,383.6313782,89.4497757,47.99785995,351.9686279,192.7164154,37.97609329,33.96173096,66.78627777,123.9567871
22/02/2023,64.93704987,63.41848373,62.17331314,85.39768982,383.7989502,146.1958618,226.3307648,180.9922333,457.9606018,289.0386353,67.77622986,383.1026917,90.26953888,47.74404907,351.5271912,192.5532379,37.72313309,33.92361069,66.68843079,123.5381393
23/02/2023,65.17133331,63.74533081,62.78757477,85.89682007,385.8217773,146.4976959,228.2191925,182.2827301,460.1673584,291.5631714,68.05970764,385.140625,91.15166473,47.97066116,353.2929077,193.5800629,38.29229355,33.95219803,67.79418945,123.8711472
24/02/2023,64.81090546,62.68306351,62.40893936,84.97537231,381.6516113,145.5921936,224.6783295,180.5781708,457.3342285,286.6811218,67.0332489,381.0263977,89.96659851,47.17296982,349.512085,191.4209442,38.2426033,33.98078918,66.58567047,122.2726898
27/02/2023,64.91903687,63.42756271,62.82964325,85.24411774,382.9841614,145.5544434,226.1045532,181.2137451,458.4906311,288.7341919,67.64913177,382.3240662,90.21607971,47.58994293,350.7210693,192.1022644,38.35554123,33.97126389,66.94284821,121.9016037
28/02/2023,64.93704987,62.96452332,62.7118454,85.02334595,381.517334,145.1016846,225.5537262,181.2233887,457.4884338,288.3608704,67.59047699,380.9110107,90.62593842,47.23641968,349.3968811,191.4593506,37.80443573,34.03796387,66.79606628,120.9977264
01/03/2023,64.55233765,63.30044937,62.53406906,84.72580719,380.1560974,144.8187103,224.2062073,181.4545135,458.577301,286.0426941,67.0430069,379.4498596,89.65233612,47.73499298,348.120636,191.9199219,38.54977417,33.92361069,66.30678558,120.7979202
02/03/2023,64.41687775,63.42756271,62.61023331,85.32090759,383.1470947,145.8279877,226.0061646,181.8879089,461.2755127,288.4099426,67.86421204,382.4009399,88.85739136,47.86188507,350.7210693,192.2174072,38.88855743,33.76161957,67.12387848,121.5400696
03/03/2023,64.91357422,64.3536377,63.25360107,86.68388367,389.2921143,147.8465576,230.1863708,184.4206696,465.9588318,294.3724365,68.85155487,388.5338745,91.0100174,48.46922302,356.2771301,195.3456879,39.41707993,34.29524612,68.56724548,122.90065
06/03/2023,64.76005554,64.19020844,63.25360107,86.58789063,389.7330933,147.5352936,230.5601349,181.7241821,460.2348022,294.7063904,68.63648224,388.8030396,90.30438995,48.35138702,356.7090149,195.0866394,39.43514633,34.32383728,68.89505768,122.8435669
07/03/2023,64.68778229,63.11886597,62.80496979,85.27291107,383.5880432,145.0073547,227.5602264,179.6151276,454.7516479,291.0915527,67.65890503,382.8431396,90.85817719,47.49930191,351.1913147,192.1790314,38.74853134,33.43762589,68.03881836,120.8645248
08/03/2023,64.63360596,63.46387863,62.50868225,85.39768982,384.2591248,144.9507751,228.3372345,179.7018127,455.2142639,292.5454407,68.06948853,383.4679565,90.94749451,47.73499298,351.7383423,192.4285278,38.35102081,33.31374741,68.60150146,120.2175293
09/03/2023,64.85036469,63.00083923,62.16159058,83.7179718,377.1459045,141.8851624,224.3340759,174.7036896,444.2480164,287.4768066,66.53468323,376.3930664,91.17080688,47.14577484,345.2993774,188.6285095,37.80895233,31.96061897,67.61804199,118.9996414
10/03/2023,65.62700653,62.32897568,62.17005157,82.28778839,371.8445129,139.6685028,220.4587555,169.6669922,431.6628723,283.4396667,65.49843597,370.9619446,94.31493378,46.7287941,340.3479919,185.4522247,37.32561874,31.37934303,66.4291153,118.124321
13/03/2023,66.15081787,61.90224838,61.83143616,82.06702423,371.0679932,138.2253265,221.7472839,166.9031067,423.79953,285.541748,65.78194427,370.4332275,94.52931976,46.54750061,339.7721558,184.6845398,36.56671524,30.14056206,66.79116821,119.2280197
14/03/2023,65.73538208,62.7284584,62.28010941,83.40122223,377.3088684,140.2533264,226.0553589,169.9944611,431.8652344,292.1033936,66.75952911,376.5565186,92.97509766,46.9463501,345.4145508,187.9759827,36.92810059,30.75041962,68.33238983,120.293663
15/03/2023,66.41268921,60.78549957,62.07692719,82.73891449,374.9888916,138.2724609,225.7897797,167.1920013,422.4215393,293.6357727,66.59333801,374.2013855,94.77048492,45.70447922,343.2842712,186.5269928,34.9450531,29.93091583,68.37154388,120.189003
16/03/2023,66.09661865,61.72973633,62.483284,84.17868805,381.4406433,139.9231567,230.9043427,169.4743805,428.2419434,301.3761902,67.85442352,380.7668762,94.0291214,46.42058945,349.1569824,189.7512665,35.32448959,30.50266266,70.289505,121.3117065
17/03/2023,66.57523346,60.99432755,62.11079788,83.10366058,376.9158325,137.3858185,229.4781952,164.9000092,418.4761963,299.9519043,67.20922089,376.3146362,95.44037628,45.94016266,345.3378601,187.3042297,34.76888275,29.52116776,70.19163513,119.7513123
20/03/2023,66.28627777,61.94764328,61.94147873,83.82354736,380.6546021,139.2063141,230.6191254,167.0379486,425.4040527,301.0163269,67.74688721,379.933075,94.60079193,46.50799942,348.4565125,188.9355774,35.4649353,29.84963799,70.38091278,121.2690887
21/03/2023,66.10564423,62.88280869,62.61870956,85.07133484,385.6012573,141.0456543,234.1009674,170.1196136,433.1436462,305.3156128,68.62998199,384.921814,93.78793335,47.04402542,353.0145569,191.6320496,36.69275284,30.60617065,70.94972992,122.00457
22/03/2023,66.69264984,62.66489792,62.6779747,83.51638031,379.1398621,138.2347565,230.6683197,165.2948456,422.1286011,301.1639709,67.17121887,378.36026,95.03845215,46.97135544,347.1610107,188.2062836,35.9122467,29.89751816,70.24362183,120.1610718
23/03/2023,66.84620667,62.67399216,62.43246078,83.65324402,380.1005859,137.6781769,232.4702606,164.561203,420.1961365,304.7352295,67.93486786,379.3830872,95.03845215,47.1439743,347.9862671,188.5492706,35.41472626,29.69641685,71.38615417,119.9318314
24/03/2023,66.98162842,62.48332596,62.3054924,84.19295502,382.6132202,138.7970581,233.3475952,166.0497131,423.6648865,305.856781,68.07193756,381.8726501,95.44037628,47.00769806,350.3055115,189.7343445,35.55166245,29.67726326,71.57249451,121.5938492
27/03/2023,66.28627777,63.07346725,62.15312195,84.42424011,383.2774658,139.9158936,232.6082916,167.8959351,427.9066162,303.7612,68.05233765,382.5866699,93.1984024,47.25299072,350.883667,190.2160797,36.30934143,30.08904648,71.01838684,122.090538
28/03/2023,66.16887665,63.10071182,62.11927414,84.27004242,382.5650635,140.0675964,231.7507172,167.6542969,428.6699829,302.1477661,67.95444489,381.7279053,93.36814117,47.47105026,350.2669678,189.9462738,36.87075806,30.07947159,70.68492889,121.3550644
29/03/2023,66.24111176,63.86335754,62.8980751,85.51327515,388.1004028,141.973465,235.2993927,169.5584717,433.9456177,307.657074,69.25655365,387.2762451,93.18052673,47.87080765,355.2485352,192.6825256,37.38197327,30.51998329,72.16580963,121.6893692
30/03/2023,66.33141327,64.60785675,63.27052307,85.96623993,390.2567444,142.6087799,237.0146027,169.3264618,435.2113953,310.5691223,69.87335968,389.5438843,93.60930634,48.43409729,357.3683472,193.723053,37.54627991,30.45294952,73.0043335,122.3484268
31/03/2023,66.67458344,64.93470764,63.95624542,87.26729584,395.734375,144.3723907,240.8491974,172.4389038,442.9316406,315.7341614,71.0286026,395.0343323,95.01163483,48.57946396,362.359436,196.6423492,37.80644608,30.78812408,74.04878998,123.6570511
03/04/2023,66.95794678,65.45223236,63.90694046,87.51786804,397.1398621,145.1594086,241.1744995,172.5161896,442.5644226,314.9667969,70.7348938,396.5396729,95.45848846,48.9337883,363.7951965,197.1626129,39.51807785,30.84557915,73.93109894,125.042038
04/04/2023,67.22954559,65.46131134,63.71983719,86.88179779,395.1086121,143.9931335,240.2183075,169.4907837,435.3176575,313.9043274,70.35306549,394.3395691,95.93309021,48.92470169,361.7427979,195.8426666,38.80147934,30.55828857,73.52410889,125.0611115
05/04/2023,67.4106369,65.00735474,63.36267471,86.58302307,394.1748657,144.3914032,238.0496368,167.8282623,432.1290588,310.8052979,69.60900879,393.3070984,96.93602753,48.58854675,360.8659363,195.1297302,39.38571167,30.51998329,72.68559265,127.2198181
06/04/2023,67.39253235,65.31604767,63.64327621,86.86251831,395.6669922,144.5431061,239.4789886,168.0795746,431.5397034,312.9007874,69.60900879,394.8413391,97.18678284,48.74299622,362.2438354,195.7752686,38.78778458,30.63490105,73.09751129,127.5350571
10/04/2023,66.939888,65.27064514,63.5837822,87.03598785,396.1194763,145.05513,239.5183868,169.8774261,436.8249817,312.7237244,70.05935669,395.2466125,95.61968231,48.76116943,362.6388855,196.2184143,39.09815979,30.70193863,73.05827332,127.4490585
11/04/2023,66.96700287,65.48854065,63.71983719,87.14199829,396.1098938,145.6999207,238.6903687,171.2209778,440.8638916,310.7167053,70.02019501,395.3527527,95.81668854,48.97013092,362.6870728,196.4207611,39.46787262,30.97008133,72.37177277,127.878891
12/04/2023,67.03944397,65.90618896,63.70283127,86.74687958,394.6273193,145.2826691,237.310318,169.9644165,438.3419495,307.9719543,69.40339661,393.7413025,95.71818542,49.11549377,361.2417908,195.5921631,39.49525833,30.90304184,71.95986938,127.9171143
13/04/2023,67.00321198,66.75055695,64.13654327,87.90336609,399.7679749,146.4584503,241.5687866,172.216568,441.4725952,314.002655,70.33348846,398.9713135,94.96600342,49.74239349,365.9245605,198.1357117,39.74172974,31.18075943,73.29853058,129.5791016
14/04/2023,66.70446014,66.4781723,64.01747894,87.62387848,398.7861023,146.3162537,240.7703094,170.61203,439.0376587,313.4124451,69.95166016,397.9966736,94.09736633,49.53342438,365.1730347,197.5865479,39.81476212,31.4872036,72.8915329,128.5379791
17/04/2023,66.3423233,66.36014557,63.84740448,87.99973297,400.2589722,147.0178833,241.2336273,172.8061829,442.3711243,313.6779785,70.30413055,399.4248352,92.97799683,49.56067657,366.4159851,198.3765564,39.34462738,31.85110474,73.15632629,128.4328918
18/04/2023,66.44190216,66.72333527,63.8899231,88.05757904,400.4900208,147.0747833,241.4701996,172.071579,441.6947937,313.6976929,70.31390381,399.6853943,93.30932617,49.73330307,366.6664734,198.4729004,39.49982071,31.9468689,73.38188934,127.5541306
19/04/2023,66.35138702,66.51449585,63.6348114,88.08647919,400.4610901,147.0652924,241.6673584,172.293869,442.4678345,313.5501099,70.09851837,399.6177673,93.21976471,49.43348312,366.6472168,198.5692749,39.36288834,32.02347565,73.17105103,127.9457855
20/04/2023,66.64109039,66.51449585,63.57526398,87.54679108,398.2180481,146.0601959,240.3957214,171.4046478,440.9798584,311.1594543,69.64817047,397.4370422,94.01677704,49.45166397,364.575592,197.3360443,39.01599884,31.92771339,72.69049835,127.4204178
21/04/2023,66.52341461,66.85043335,63.77088165,87.63352203,398.4395447,146.1455841,240.5830383,171.6269379,440.7478333,311.4840088,69.73628235,397.7457886,93.48845673,49.46074295,364.7876282,197.5094452,38.78778458,31.81280136,72.45513153,128.2800751
24/04/2023,66.78594208,67.02294159,63.94943619,87.67205048,398.940033,146.4394836,240.3957214,171.5109406,440.7769165,310.8347778,69.68731689,398.1607666,94.3928833,49.51524734,365.2694092,197.5865479,39.38114929,31.73618317,72.13641357,128.9964447
25/04/2023,67.22051239,66.08777618,63.84740448,86.1782608,392.6056213,144.3723907,235.9007263,167.2773132,432.3126831,304.9713745,68.26773834,391.8404541,95.78086853,48.75208282,359.4977417,194.2915039,38.64171982,31.19033241,70.59667969,127.6210022
26/04/2023,66.98509979,66.04238129,63.60079193,85.80239105,391.0076599,142.713089,236.699173,165.6631012,428.4573669,306.8208618,67.71947479,390.1807251,94.76003265,48.80660248,357.8982544,193.4147491,38.12594986,30.89346123,71.64602661,125.8061905
27/04/2023,66.69541168,66.86859131,63.81339264,87.40221405,398.7668152,145.2258148,241.5194855,167.8765869,435.2403564,315.1636353,68.86495209,397.9485168,93.81975555,49.40622711,364.9995728,197.0470123,38.26288223,31.39143372,73.16616058,126.4652252
28/04/2023,67.06659698,66.84135437,64.08552551,88.15395355,402.0687866,146.6196747,243.3135681,169.3457947,439.3952026,317.3377686,69.40339661,401.3450317,95.33313751,49.49708939,368.1213989,198.7619781,38.85625458,31.76491356,73.96052551,127.5445786
01/05/2023,66.37687683,66.7414856,63.79168701,88.12504578,401.7799683,146.5343018,243.3135681,169.4424744,439.0956116,316.9737244,69.37403107,400.9397888,92.58425903,49.38806152,367.8709106,198.6656036,38.41807175,31.6787262,74.00465393,128.2036438
02/05/2023,67.0302887,66.0696106,63.73192596,87.02635956,397.2843323,144.2965546,241.135025,165.9627533,432.8248291,314.209259,68.53207397,396.4335022,94.89144135,48.89745331,363.7469788,196.2376862,36.74752426,30.96050072,73.31324768,127.6496277
03/05/2023,67.31160736,66.24211121,63.69775009,86.52522278,394.4251709,143.1302795,239.9324188,166.571701,432.7088013,312.1531372,68.2579422,393.7123108,95.42111969,48.95196152,361.2128601,195.0912018,36.05373383,30.60617065,72.69539642,127.4777298
04/05/2023,67.22088623,66.10593414,63.50986099,85.86021423,391.671936,141.7838593,238.6312256,164.706192,425.0948486,311.0512695,68.1208725,390.9237671,94.47849274,49.01556015,358.5727234,193.6363678,35.65208054,30.21353912,72.34724426,126.4652252
05/05/2023,66.97584534,67.07740784,63.85149002,87.50823212,398.8341675,144.0595245,243.6092834,168.6208496,434.3224792,317.662384,69.20760345,398.1607666,94.16426086,49.73330307,365.1537781,197.2107849,36.61972809,30.96050072,74.16158295,127.6019135
08/05/2023,66.65820313,67.09558105,63.67212296,87.53713989,399.0459595,144.1259003,244.0134583,168.2342224,432.960022,318.4494934,69.41319275,398.2668762,92.84458923,49.76964188,365.3560791,197.4227448,36.61972809,31.0083828,74.12233734,127.3249054
09/05/2023,66.58558655,66.82320404,63.50986099,87.20946503,397.4190369,143.5475006,242.9291382,167.7316132,431.4914246,316.4326782,68.92367554,396.5203552,92.51243591,49.569767,363.7759399,196.6134644,36.63340759,30.89346123,73.55354309,126.4748077
10/05/2023,66.99398804,66.68701172,63.89419556,87.604599,399.0941162,143.4147491,245.2259216,168.5822144,432.2643433,319.8760681,69.35446167,398.3730164,93.41014862,49.49708939,365.3657532,197.480545,36.21805573,30.72109032,74.45087433,126.8282242
11/05/2023,67.21179962,66.52358246,63.79168701,87.36368561,398.4972839,142.6846466,245.4329376,167.2869873,429.423584,320.9188538,69.20760345,397.6782837,94.39768219,49.32446289,364.855072,197.2204285,35.78444672,30.67320633,74.11743164,126.4365616
12/05/2023,66.85787201,66.4055481,63.56110764,87.21908569,397.977417,142.5708618,244.8809357,166.9486542,429.3849792,319.7677612,69.06075287,397.157196,93.60765839,49.097332,364.3636475,196.7579651,35.83921432,30.54871368,74.01937866,126.2646637
15/05/2023,66.68544769,66.91398621,63.54399872,87.64316559,399.2962952,143.2345734,245.7680969,168.9881439,432.8151245,321.4992676,69.77544403,398.5274048,92.63812256,49.62427521,365.625824,197.5961761,36.02178574,30.79769897,74.63230896,126.0449677
16/05/2023,66.52205658,66.27844238,63.09989929,86.92997742,396.6297607,141.4424896,245.1766663,166.5233765,426.5152893,321.8633728,69.08032227,395.8641968,92.35980225,49.15184021,363.2073975,196.06427,35.13631058,30.51041031,74.71075439,124.9942627
17/05/2023,66.40409088,66.58714294,63.27071762,88.08647919,401.4430542,143.19664,248.0944672,170.2350616,434.1195374,325.7592163,69.91251373,400.6695862,92.09047699,49.41531372,367.5433655,198.6078033,35.8118248,31.12330055,75.70619202,125.1470947
18/05/2023,66.13182831,66.48727417,63.30486679,88.94421387,405.3321838,143.9362488,251.6924896,171.2693329,437.5980225,331.8096619,70.96984863,404.5292664,91.40818024,49.27904129,371.1373291,200.5828857,36.07199097,31.35313797,77.2557373,124.8414536
19/05/2023,65.95031738,66.87767792,63.37320709,88.75145721,404.7449341,143.7845459,251.0714417,170.2253876,433.6461182,331.0618896,70.79362488,403.9406433,90.76182556,49.45166397,370.5495911,200.101181,36.35042191,31.2190609,77.22138977,125.4241028
22/05/2023,65.93217468,66.89582825,63.655056,88.91529846,404.8605042,143.9267578,251.3474426,172.3035583,436.0133667,332.1737061,71.05796051,404.1046753,90.43862152,49.56067657,370.7519226,200.4480133,36.19980621,31.27651596,77.36849976,125.5482788
23/05/2023,65.97755432,65.91526794,63.32195663,87.9611969,400.4322815,142.893219,247.808609,171.4916534,431.559021,327.9629211,70.12787628,399.569519,90.69898224,48.85202789,366.6087036,198.3283997,36.58776855,30.91261482,76.22596741,124.172821
24/05/2023,65.79607391,64.95288849,62.87784576,87.28656769,397.4287109,141.5847626,246.3694153,169.674469,427.4718018,326.2805481,69.75585938,396.6746826,90.25012207,48.24329376,363.8626099,196.7964935,36.74752426,30.51041031,75.66696167,123.3227081
25/05/2023,65.5510025,64.86208344,62.83514404,87.86481476,400.9328003,140.854599,250.8545685,168.3502197,427.3269653,334.2200012,70.09851837,400.1098633,90.02567291,48.17970657,367.0326538,198.1357117,36.09482193,30.5008297,78.56987762,122.061882
26/05/2023,65.63271332,65.49761963,63.21946716,89.03095245,406.1985779,141.9545135,255.3792267,170.2640381,431.6943054,342.7594299,71.90972137,405.291626,90.75285339,48.76116943,371.8021851,200.7466736,35.95331573,30.74981689,80.80099487,121.8135452
30/05/2023,66.06829071,64.83485413,63.49277878,89.0694809,406.2756348,141.6890411,256.049469,169.6357574,431.114502,344.3138428,71.90972137,405.4459839,91.6595993,48.26147079,371.9177856,200.8141327,35.58361816,30.74023819,81.23249817,121.0589447
31/05/2023,66.28612518,64.1629715,63.29633331,88.54907227,403.772644,140.9209747,254.7187042,167.963562,425.2881165,342.3560486,71.60623169,403.1976929,92.45858765,47.80720139,369.8943481,199.6098022,34.95830154,30.41464615,80.55581665,122.10009
01/06/2023,66.46536255,65.11629486,63.67651749,89.41645813,407.9313965,142.0398712,257.5971375,169.780777,428.9791565,346.3110046,72.09575653,407.0285034,92.82131195,48.56129074,373.440155,201.6041718,35.39191437,30.74023819,81.37469482,122.9024277
02/06/2023,66.0923233,65.96067047,64.00260925,90.90063477,413.7459412,144.7042999,260.7910156,175.9379272,442.8349915,348.9082642,72.87896729,412.9146118,91.8041687,49.25178146,378.92276,204.9377747,36.46910095,31.41059303,81.84056091,124.4785004
05/06/2023,66.10140991,65.57933807,63.95112991,90.66933441,413.0335999,144.2017517,260.5248413,173.5794525,438.0907898,349.1542053,72.92791748,412.1233215,91.63312531,49.02463913,378.1905212,204.3981934,36.22718811,31.2477932,81.36981964,124.9273987
06/06/2023,66.19239044,66.1240921,64.05413818,91.11264038,413.9095764,145.0835571,260.6825562,178.151413,447.2216797,349.0952148,73.11392975,413.0206909,92.1732254,49.44256592,378.9709473,205.3327637,36.51931,31.64042473,81.35018921,123.886261
07/06/2023,65.8193512,65.54254913,63.70224762,90.91254425,412.5470276,146.2899017,257.2973938,181.4846954,453.9273071,343.1726074,72.32092285,411.5925903,90.80503845,49.10641479,377.7279663,204.9281158,37.48694229,31.76491356,80.1341095,123.3991241
08/06/2023,66.14690399,66.23596191,64.10559082,91.36687469,414.9322205,146.4517517,259.6962891,180.8061981,451.9658508,347.4325562,73.00622559,414.0821228,91.86717987,49.52433395,379.9922791,205.891571,37.3271904,31.73618317,81.00204468,124.191925
09/06/2023,66.01043701,66.12501526,64.12275696,91.41520691,415.7627563,146.2708282,260.6045837,179.3426208,449.1541138,348.7606812,73.0747757,414.8251038,91.74114227,49.56067657,380.6282349,206.1131592,37.12179565,31.74576569,81.40413666,124.5739899
12/06/2023,66.14690399,66.41164398,64.05413818,92.246521,419.5385437,146.7659149,264.3262634,180.0889587,451.6470337,354.6536865,74.03421783,418.5883789,92.01120758,49.70603943,384.1258545,207.9630127,36.7657814,31.73618317,83.17433929,125.0229187
