Date,BND,EFA,HYG,ITOT,IVV,IWD,IWF,IWM,MDY,QQQ,QQQE,SKY,TLT,VEU,VOO,VTI,XLE,XLF,XLK,XLV
2020-01-02,70.39892578125,58.637088775634766,64.16952514648438,67.12837982177734,298.0406494140625,121.28678894042967,171.52455139160156,153.70599365234375,349.5456848144531,208.5802154541016,51.5785026550293,32.11000061035156,115.44367218017578,45.3350830078125,272.7603759765625,151.06007385253906,23.50868225097656,27.785064697265625,44.34925842285156,92.6855697631836
2020-01-03,70.65045166015625,57.90977096557617,64.1041259765625,66.71593475341797,295.74810791015625,120.47250366210938,170.28390502929688,153.10337829589844,347.7232666015625,206.669662475586,51.106407165527344,32.060001373291016,117.22160339355467,44.76047897338867,270.7677917480469,150.09861755371094,23.438838958740234,27.490053176879883,43.85063171386719,91.87787628173828
2020-01-06,70.56661987304688,58.13548278808594,64.03870391845703,66.97254180908203,296.91717529296875,120.57870483398438,171.37066650390625,153.3073272705078,347.7139892578125,208.00125122070312,51.1434326171875,32.04999923706055,116.55591583251952,44.84375762939453,271.7823181152344,150.61138916015625,23.62122917175293,27.472171783447266,43.95509719848633,92.44959259033205
2020-01-07,70.50792694091797,57.97664260864258,63.9806022644043,66.76174926757812,296.10430908203125,120.2158203125,171.01480102539062,152.7974090576172,346.7561950683594,207.9722900390625,51.36559295654297,31.71999931335449,115.98300170898438,44.777137756347656,271.0328674316406,150.2543487548828,23.55913543701172,27.29337882995605,43.93610763549805,92.26809692382812
2020-01-08,70.39892578125,58.14385223388672,64.03870391845703,67.064208984375,297.611328125,120.47250366210938,172.42855834960938,153.270263671875,347.3793029785156,209.53550720214844,51.67105484008789,32.04999923706055,115.21622467041016,44.88539505004883,272.4313049316406,150.9959716796875,23.171072006225582,27.472171783447266,44.40624237060547,92.86708068847656
2020-01-09,70.4827880859375,58.2775993347168,64.20584106445312,67.53165435791016,299.6206359863281,121.0035629272461,173.84231567382812,153.45570373535156,348.3833923339844,211.31105041503903,52.05058670043945,32.84000015258789,115.62068939208984,45.08525466918945,274.31414794921875,151.93907165527344,23.341821670532227,27.642032623291016,44.90962219238281,93.2663803100586
2020-01-10,70.60015106201172,58.06023406982422,64.22769165039062,67.33917236328125,298.7894897460937,120.5433120727539,173.5345458984375,152.88082885742188,347.3140869140625,210.77061462402344,51.93024444580078,33.4900016784668,116.64865112304688,44.985328674316406,273.52813720703125,151.4995880126953,23.20987892150879,27.43640899658203,44.80513381958008,93.29359436035156
2020-01-13,70.55826568603516,58.36119842529297,64.22769165039062,67.82495880126953,300.8811340332031,121.22477722167967,175.11181640625,153.8728790283203,350.0106201171875,213.20225524902344,52.37458038330078,34.77000045776367,116.29476165771484,45.3350830078125,275.337890625,152.53419494628906,23.21764373779297,27.6241455078125,45.36550521850586,92.96691131591795
2020-01-14,70.6588363647461,58.41972351074219,64.22041320800781,67.7332992553711,300.4153747558594,121.41957092285156,174.49627685546875,154.4384307861328,351.024169921875,212.36276245117188,52.40233612060547,36.15999984741211,116.8929672241211,45.326759338378906,274.9723205566406,152.4518280029297,23.221525192260746,27.570512771606445,45.15180969238281,93.52954864501952
2020-01-15,70.7678451538086,58.41972351074219,64.2349624633789,67.92578125,301.0911865234375,121.44610595703124,175.188720703125,155.18019104003906,351.4983215332031,212.4496307373047,52.30051803588867,35.849998474121094,117.6681671142578,45.21850204467773,275.5847473144531,152.82723999023438,23.05078125,27.41853141784668,45.204044342041016,94.33726501464844
2020-01-16,70.72590637207031,58.66217041015625,64.2567367553711,68.53986358642578,303.5936889648437,122.33123016357422,176.82363891601562,157.18289184570312,355.412841796875,214.48562622070312,52.83740615844727,35.470001220703125,117.29742431640624,45.48497772216797,277.8880310058594,154.13656616210938,23.089584350585938,27.659912109375,45.8118896484375,94.82733154296876
2020-01-17,70.71749877929688,58.83772277832031,64.20584106445312,68.6773452758789,304.598388671875,122.5613784790039,177.50648498535156,156.75640869140625,354.67840576171875,215.5470428466797,52.8929328918457,34.88999938964844,116.29476165771484,45.61822891235352,278.8294372558594,154.52113342285156,22.94211769104004,27.740375518798828,46.120567321777344,94.82733154296876
2020-01-21,70.89359283447266,58.36955642700195,64.06779479980469,68.5031967163086,303.9407043457031,122.04800415039062,177.4103546142578,155.45834350585938,352.71636962890625,215.45054626464844,52.69855880737305,34.70000076293945,117.51652526855467,45.10191345214844,278.25360107421875,154.1914825439453,22.5307731628418,27.507932662963867,46.10156631469727,94.9271469116211
2020-01-22,70.9522476196289,58.48661422729492,64.18408203125,68.5673599243164,304.0046691894531,122.09224700927734,177.535400390625,155.35638427734375,352.4654235839844,216.0198516845703,52.83740615844727,34.02000045776367,117.92933654785156,45.24348449707031,278.32672119140625,154.28306579589844,22.313461303710938,27.588388442993164,46.26777267456055,95.04513549804688
2020-01-23,71.07801818847656,58.344486236572266,63.98785781860352,68.61318969726562,304.379150390625,122.13648986816406,177.84307861328125,155.25437927246094,353.25567626953125,216.7146453857422,53.00403594970703,36.04999923706055,118.75509643554688,45.07692337036133,278.60089111328125,154.45704650878906,22.22808837890625,27.51687240600586,46.48622512817383,94.56414031982422
2020-01-24,71.18701934814453,58.09367752075195,63.719024658203125,67.95325469970703,301.6117858886719,121.0478057861328,176.23703002929688,153.34442138671875,349.517822265625,214.89089965820312,52.40233612060547,35.970001220703125,119.7156753540039,44.83543014526367,276.0599365234375,152.99203491210938,21.971969604492188,27.16822052001953,46.26777267456055,92.9850616455078
2020-01-27,71.42179870605469,56.88984298706055,63.29026412963867,66.96338653564453,296.7162780761719,119.34840393066406,173.2075653076172,151.601318359375,344.729248046875,210.45217895507807,51.39336013793945,35.91999816894531,121.57781219482422,43.81947708129883,271.67266845703125,150.6937713623047,21.36271476745605,26.748046875,45.166053771972656,92.27716064453124
2020-01-28,71.2960205078125,57.42488098144531,63.835262298583984,67.61414337158203,299.8764038085937,120.3042984008789,175.381103515625,152.86228942871094,348.1138000488281,213.6846923828125,52.059844970703125,36.18999862670898,120.62565612792967,44.194217681884766,274.61572265625,152.149658203125,21.459726333618164,27.060937881469727,46.03033828735352,92.73092651367188
2020-01-29,71.49720764160156,57.43324279785156,63.798954010009766,67.55913543701172,299.6664123535156,119.79093933105467,175.76571655273438,151.99075317382812,346.46795654296875,214.03208923339844,51.72660446166992,30.84000015258789,121.80526733398438,44.21086502075195,274.341552734375,152.04893493652344,21.23465156555176,27.01624298095703,46.149051666259766,92.47683715820312
2020-01-30,71.51398468017578,57.383087158203125,63.8643913269043,67.72413635253906,300.570556640625,120.3397216796875,176.1023712158203,151.99075317382812,346.82135009765625,214.7943572998047,51.90247344970703,29.51000022888184,121.82208251953124,44.00268173217773,275.2008056640625,152.41519165039062,21.40540313720703,27.35595703125,46.54795837402344,91.8052749633789
2020-01-31,71.69843292236328,56.41332626342773,63.60274505615234,66.5326156616211,295.2275390625,118.21544647216795,173.01522827148438,148.83837890625,339.8105163574219,211.38818359375,50.88423156738281,28.75,122.93437957763672,43.23654174804688,270.2650451660156,149.7232666015625,20.73794174194336,26.78380012512207,45.27052307128906,89.97207641601562
2020-02-03,71.63375854492188,56.54708099365234,63.59254455566406,67.11920928955078,297.3466186523437,118.74651336669922,175.08299255371094,150.498046875,343.67852783203125,214.5821228027344,51.67105484008789,28.89999961853028,122.83475494384766,43.436405181884766,272.23016357421875,151.04176330566406,20.46629524230957,26.971540451049805,45.86886978149414,90.78883361816406
2020-02-04,71.41526794433594,57.49175643920898,63.97194290161133,68.16407775878906,301.95880126953125,120.0564956665039,178.5548095703125,152.76962280273438,348.2625732421875,219.49362182617188,53.02252960205078,28.31999969482422,121.18054962158205,44.202545166015625,276.425537109375,153.42236328125,20.540027618408203,27.23079872131348,47.0703353881836,92.38607025146484
